text,language,label
Un gouvernement libéral réélu s'engage à continuer de travailler avec la Métis Nation of Alberta afin de réaliser des progrès relativement à leur Métis Government Recognition and Self-Government Agreement.,fr,0
A re-elected Liberal government will continue working with the Métis Nation of Ontario to move forward on their Métis Government Recognition and Self-Government.,en,0
Un gouvernement libéral réélu s'engage à continuer de travailler avec la Métis Nation of Ontario afin de réaliser des progrès relativement à leur Métis Government Recognition and Self-Government.,fr,0
A re-elected Liberal government will be continuing—in close collaboration with Inuit—to deliver distinctions-based support in response to COVID-19.,en,0
"Nous continuerons, en étroite collaboration avec les Inuits, à livrer un soutien fondé sur les distinctions en réponse à la COVID-19.",fr,0
We will continue to work in partnership with Inuit through the economic recovery to support the growth of Inuit economies.,en,0
Nous continuerons de travailler en partenariat avec les Inuits tout au long de la relance économique afin de soutenir la croissance des économies des Inuits.,fr,0
A re-elected Liberal government will be continuing work to fully implement Inuit land claims agreements.,en,0
Nous poursuivrons notre travail visant à mettre pleinement en œuvre les accords sur les revendications territoriales des Inuits.,fr,0
"A re-elected Liberal government will be working with Inuit to implement $2.2 billion over 5 years beginning in 2021-22, and $160.9 million ongoing, to address violence against Indigenous women, girls, and 2SLGBTQQIA+ people through implementation of the Federal Pathway and the 2021 National Action Plan.",en,0
"Nous travaillerons avec les partenaires autochtones à investir 2,2 milliards de dollars sur cinq ans, à partir de 2021-2022, et de 160,9 millions en financement permanent, pour lutter contre la violence faite aux femmes, aux filles et aux personnes 2ELGBTQQIA+ autochtones dans le cadre de la mise en œuvre de la Voie fédérale et du Plan d'action national de 2021.",fr,0
A re-elected Liberal government will be continuing to support Inuit-specific approaches on the elimination of tuberculosis in Inuit Nunangat.,en,0
Nous continuerons à appuyer les initiatives inuites visant à éliminer la tuberculose dans l'Inuit Nunangat.,fr,0
"A re-elected Liberal government will be continuing to work in partnership with Inuit on addressing climate change, specifically in tracking the impacts of climate change on their traditional lands and waters and charting collaborative strategies forward.",en,0
"Nous continuerons de travailler en partenariat avec les Inuits afin de lutter contre les changements climatiques, plus précisément au moyen d'un suivi des impacts des changements climatiques sur leurs terres et leurs eaux ancestrales et en concevant des stratégies collaboratives pour l'avenir.",fr,0
"A re-elected Liberal government will be continuing to work with Inuit to improve food security in Inuit Nunangat, including through the Harvester Support Grant, and amending the Nutrition North Canada program to make the program more transparent and responsive to Inuit needs.",en,0
"Nous poursuivrons la collaboration avec les Inuits dans le but d'améliorer la sécurité alimentaire dans l'Inuit Nunangat, notamment grâce à la Subvention pour le soutien aux chasseurs-cueilleurs et en modifiant le programme Nutrition Nord pour le rendre plus transparent et plus sensible aux besoins des Inuits.",fr,0
"As set out in our permanent bilateral process, we commit to meet regularly through the Inuit-Crown Partnership Committee to make progress on Inuit priorities.",en,0
"Comme nous l'avons indiqué dans notre processus bilatéral permanent, nous nous engageons à rencontrer régulièrement le Comité de partenariat entre les Inuits et la Couronne afin de réaliser des progrès en ce qui concerne les priorités des Inuits.",fr,0
A re-elected Liberal government will continue working with the Métis Nation of Saskatchewan to move forward on their Métis Government Recognition and Self-Government.,en,0
Un gouvernement libéral réélu s'engage à continuer de travailler avec la Métis Nation of Saskatchewan afin de réaliser des progrès relativement à leur Métis Government Recognition and Self-Government.,fr,0
A re-elected Liberal government will be moving forward on the Self Government Framework Agreement with the Northwest Territory Métis Nation.,en,0
Un gouvernement libéral réélu s'engage à progresser sur l'entente-cadre d'autonomie gouvernementale de la Northwest Territory Métis Nation.,fr,0
"A re-elected Liberal government will commit an additional $1.4 billion for a distinctions-based mental health and wellness strategy with First Nations, Inuit, and the Métis Nation, expanding on our recent commitment of $597.6 million, for a total investment of $2 billion over five years.",en,0
"A co-developed mental health and wellness strategy could also respond to the prevalent opioid crisis, include culturally appropriate wraparound services for addictions and trauma, suicide, and life promotion, and the building of treatment centres based on the priorities of Métis Nation communities.",en,0
"Un gouvernement libéral réélu s'engage à consacrer un montant supplémentaire de 1,4 milliard de dollars à une stratégie de santé mentale et de bien-être fondée sur les distinctions avec les Premières Nations, les Inuits et la Nation métisse, s'ajoutant à notre récent engagement de 597,6 millions de dollars, ce qui représente un investissement total de 2 milliards de dollars, réparti sur cinq ans.",fr,0
