promesse_id,sentence_id,date,category,source,sentence,language
2298,1,3,Environment,Trudeau,"Pour étendre ces efforts au-delà du gouvernement fédéral, un gouvernement libéral réélu s'engage à élaborer une nouvelle stratégie favorisant l'achat de produits propres afin de promouvoir et de prioriser l'utilisation de produits à faible teneur en carbone fabriqués au Canada dans les projets d'infrastructure publics et privés.",fr
2299,1,3,Environment,Trudeau,"A re-elected Liberal government will deliver on the commitment that we made with G7 Finance Ministers earlier this year and require climate-related financial disclosures and the development of net-zero plans for federally regulated institutions, which includes financial institutions, pension funds, and government agencies.",en
2299,1,3,Environment,Trudeau,"Un gouvernement libéral réélu s'engage à respecter l'engagement que nous avons pris avec les ministres des Finances du G7 plus tôt cette année et à exiger la divulgation de renseignements financiers liés au climat et l'élaboration de plans de carboneutralité pour les établissements sous réglementation fédérale, ce qui comprend les institutions financières, les fonds de pension et les organismes gouvernementaux.",fr
2300,1,3,Environment,Trudeau,"A re-elected Liberal government will: Issue green bonds, annually, worth a minimum of $5 billion.",en
2300,1,3,Environment,Trudeau,Un gouvernement libéral réélu s'engage à émettre annuellement des obligations vertes d'une valeur minimale de 5 milliards de dollars.,fr
2301,1,3,Environment,Trudeau,A re-elected Liberal government will develop a climate data strategy to ensure that the private sector and communities have access to decision-useful climate information and to inform infrastructure investments.,en
2301,1,3,Environment,Trudeau,Un gouvernement libéral réélu s'engage à élaborer une stratégie relative aux données climatiques pour s'assurer que le secteur privé et les communautés ont accès à des informations utiles sur le climat et pour orienter les investissements en infrastructure,fr
2302,1,3,Environment,Trudeau,A re-elected Liberal government will work with financial experts through the Sustainable Finance Action Council to develop a net-zero capital allocation strategy to move capital into the types of investments needed to accelerate Canada’s transition to a prosperous net-zero future.,en
2302,1,3,Environment,Trudeau,Un gouvernement libéral réélu s'engage à travailler avec des spécialistes financiers par l'intermédiaire du conseil d'action en matière de finances durables afin d'élaborer une stratégie d'allocation de capital carboneutre et d'investir dans les types de placements nécessaires pour accélérer la transition du Canada vers un avenir prospère et propre.,fr
2303,1,3,Environment,Trudeau,A re-elected Liberal government will continue to transform public transit in Canada by: Accelerating major public transit projects.,en
2303,1,3,Environment,Trudeau,"Afin de poursuivre la transformation du transport en commun au Canada, un gouvernement libéral réélu s'engage à accélérer des projets majeurs de transport en commun.",fr
2304,1,3,Environment,Trudeau,A re-elected Liberal government will continue to transform public transit in Canada by: Supporting the switch to zero-emission buses.,en
2304,1,3,Environment,Trudeau,"Afin de poursuivre la transformation du transport en commun au Canada, un gouvernement libéral réélu s'engage à soutenir la transition vers des autobus carboneutres.",fr
2305,1,3,Environment,Trudeau,A re-elected Liberal government will continue to transform public transit in Canada by: Developing rural transit solutions.,en
2305,1,3,Environment,Trudeau,"Afin de poursuivre la transformation du transport en commun au Canada, un gouvernement libéral réélu s'engage à élaborer des solutions de transport en commun dans les régions rurales.",fr
2306,1,3,Environment,Trudeau,"A re-elected Liberal government will continue to transform public transit in Canada by: Advancing a National Active Transportation Strategy to build bike lanes, wider sidewalks, pathways, and multi-use trails.",en
2306,1,3,Environment,Trudeau,"Afin de poursuivre la transformation du transport en commun au Canada, un gouvernement libéral réélu s'engage à faire la promotion d'une stratégie nationale de transport actif afin de construire des pistes cyclables, des trottoirs plus larges, des voies d'accès et des sentiers polyvalents.",fr
2307,1,3,Environment,Trudeau,A re-elected Liberal government will continue to transform public transit in Canada by: Committing to make High Frequency Rail a reality.,en
2307,2,3,Environment,Trudeau,"We will move forward with the project in the Toronto to Quebec City corridor, with stops in Trois-Rivières and Peterborough, among others, using electrified technology.",en
2307,3,3,Environment,Trudeau,We will launch a procurement process by the end of 2021 and also explore other opportunities to extend the rail toward London and Windsor.,en
2307,1,3,Environment,Trudeau,"Afin de poursuivre la transformation du transport en commun au Canada, un gouvernement libéral réélu s'engage à faire du système ferroviaire à grande fréquence une réalité.",fr
2307,2,3,Environment,Trudeau,"Nous irons de l'avant avec le projet du corridor Québec-Toronto, avec des arrêts à Trois- Rivières et à Peterborough, entre autres, en utilisant la technologie électrique.",fr
2307,3,3,Environment,Trudeau,Nous lancerons un processus d'approvisionnement d'ici la fin de 2021 et nous explorerons la possibilité de prolonger ce système vers London et Windsor.,fr
2308,1,3,Environment,Trudeau,"To protect Canadians from wildfires, a re-elected Liberal government will dedicate $500 million to: Train 1,000 new community-based firefighters to ensure we are ready for future fire seasons.",en
2308,2,3,Environment,Trudeau,"Work with provinces and territories to provide firefighters with the equipment they need to fight fires and stay safe, like Canadian-made planes to increase provincial aerial firefighting capacity.",en
2308,3,3,Environment,Trudeau,Support and expand Indigenous-led fire crews and build capacity to better incorporate Indigenous traditional knowledge strategies in fire management.,en
2308,1,3,Environment,Trudeau,"Pour protéger les Canadiens contre les feux de forêt, un gouvernement libéral réélu consacrera 500 millions de dollars pour : former 1000 nouveaux pompiers communautaires pour nous assurer d’être prêts aux prochaines saisons d’incendie; travailler avec les provinces et les territoires pour fournir aux pompiers l’équipement dont ils ont besoin pour combattre les incendies et pour rester en sécurité, comme des avions fabriqués au Canada, dans le but d’augmenter la capacité de lutte aérienne des provinces contre les incendies; et soutenir et élargir des équipes d’incendie dirigées par des Autochtones et se doter de moyens de mieux intégrer des stratégies axées sur le savoir traditionnel autochtone dans la gestion des incendies.",fr
2309,1,3,Environment,Trudeau,A re-elected Liberal government will: Support retrofits and upgrades to protect against extreme weather.,en
2309,1,3,Environment,Trudeau,Un gouvernement libéral réélu s'engage à appuyer les rénovations et les mises à niveau en vue d'offrir plus de protection contre les conditions météorologiques extrêmes.,fr
2310,1,3,Environment,Trudeau,A re-elected Liberal government will: Complete our work with provinces and territories to develop flood maps for higher-risk areas in the next three years.,en
2310,1,3,Environment,Trudeau,Un gouvernement libéral réélu s'engage à terminer notre travail avec les provinces et les territoires afin d'élaborer des plans d'inondation pour les zones à risque élevé au cours des trois prochaines années.,fr
2311,1,3,Environment,Trudeau,"A re-elected Liberal government will: Create a nation-wide flood ready portal so that Canadians have the information they need to make decisions on where and how to build their homes and communities, and how they can protect their homes and communities from flood risk.",en
2311,1,3,Environment,Trudeau,"Un gouvernement libéral réélu s'engage à créer un portail national pour les inondations dans le but que les Canadiens disposent de l'information dont ils ont besoin pour prendre des décisions sur le lieu de construction de leur maison et de leur communauté, ainsi que sur la façon de les construire et de les protéger contre les risques d'inondation.",fr
2312,1,3,Environment,Trudeau,"A re-elected Liberal government will: Take action to protect homeowners who are at high risk of flooding and don’t have adequate insurance protection, by creating a low-cost national flood insurance program.",en
